id    Ne_anc  NeA     r       mu      L       samp    chg_r   split_gen       chg_gen mig_gen SLiM_gen        m       m_chg   selection_coefficient
BTL-20921-NdnZ-0054	10000	1983	1e-06	1e-06	100000	20	0.1983	58593	26865	19346	16441	0	0	0.011425516861481654
BTL-20921-NdnZ-0055	10000	1488	1e-06	1e-06	100000	20	0.1488	23677	6895	10547	4884	0	0	0.004614144685612161
BTL-20921-NdnZ-0056	10000	1413	1e-06	1e-06	100000	20	0.1413	54729	19560	15063	19421	0	0	0.02370757717275895
BTL-20921-NdnZ-0057	10000	1306	1e-06	1e-06	100000	20	0.1307	13424	3984	6034	4025	0	0	0.003954311192357535
BTL-20921-NdnZ-0058	10000	1050	1e-06	1e-06	100000	20	0.1051	33365	9075	10091	15146	0	0	0.0010117918854402538
BTL-20921-NdnZ-0059	10000	765	1e-06	1e-06	100000	20	0.0765	68777	31380	17554	30945	0	0	0.031052723187988157
BTL-20921-NdnZ-0060	10000	1295	1e-06	1e-06	100000	20	0.1296	44047	17358	10713	21430	0	0	0.0016137412733055786
BTL-20921-NdnZ-0061	10000	755	1e-06	1e-06	100000	20	0.0755	71472	25750	32923	16778	0	0	0.025216541801864962
BTL-20921-NdnZ-0062	10000	693	1e-06	1e-06	100000	20	0.0694	35004	12231	10223	16102	0	0	0.0028227747578485475
BTL-20921-NdnZ-0063	10000	1216	1e-06	1e-06	100000	20	0.1217	35698	16349	12988	9372	0	0	0.00457044197431124
BTL-20921-NdnZ-0064	10000	742	1e-06	1e-06	100000	20	0.0743	96451	41527	36557	21209	0	0	0.02114561929454444
BTL-20921-NdnZ-0065	10000	823	1e-06	1e-06	100000	20	0.0823	84239	39743	25339	29867	0	0	0.03510554271040116
BTL-20921-NdnZ-0066	10000	231	1e-06	1e-06	100000	20	0.0231	64208	22820	29657	22344	0	0	0.14476766985592926
BTL-20921-NdnZ-0067	10000	527	1e-06	1e-06	100000	20	0.0527	76786	34177	35976	31945	0	0	0.014075076735054934
BTL-20921-NdnZ-0068	10000	420	1e-06	1e-06	100000	20	0.0420	22854	6393	6200	9621	0	0	0.0012312796858347493
BTL-20921-NdnZ-0069	10000	1325	1e-06	1e-06	100000	20	0.1325	16634	5477	7542	5958	0	0	0.0015705595802120707
BTL-20921-NdnZ-0070	10000	793	1e-06	1e-06	100000	20	0.0794	20055	5842	8962	5524	0	0	0.006648117239379172
BTL-20921-NdnZ-0071	10000	1579	1e-06	1e-06	100000	20	0.1580	88601	25920	27449	18989	0	0	0.014808954399484486
BTL-20921-NdnZ-0072	10000	1148	1e-06	1e-06	100000	20	0.1148	72621	23592	29627	17311	0	0	0.03513564231076172
BTL-20921-NdnZ-0073	10000	273	1e-06	1e-06	100000	20	0.0273	16398	3808	7674	7369	0	0	0.004689991313791454
BTL-20921-NdnZ-0074	10000	789	1e-06	1e-06	100000	20	0.0789	46637	13793	13934	15886	0	0	0.001838388667047451
BTL-20921-NdnZ-0075	10000	1333	1e-06	1e-06	100000	20	0.1333	93584	29535	30751	46441	0	0	0.004363132475640108
BTL-20921-NdnZ-0076	10000	1394	1e-06	1e-06	100000	20	0.1395	68910	31329	26502	26378	0	0	0.033246901102977615
BTL-20921-NdnZ-0077	10000	880	1e-06	1e-06	100000	20	0.0881	14095	6703	2989	5496	0	0	0.02640101897244504
BTL-20921-NdnZ-0078	10000	442	1e-06	1e-06	100000	20	0.0443	58877	25180	12513	14905	0	0	0.044345716478561996
BTL-20921-NdnZ-0079	10000	1285	1e-06	1e-06	100000	20	0.1286	6378	2890	2005	1851	0	0	0.012583172778284472
BTL-20921-NdnZ-0080	10000	1558	1e-06	1e-06	100000	20	0.1558	97290	31921	37416	27149	0	0	0.028817830987288285
BTL-20921-NdnZ-0081	10000	1579	1e-06	1e-06	100000	20	0.1580	63689	15039	13309	23232	0	0	0.004618836007480016
BTL-20921-NdnZ-0082	10000	215	1e-06	1e-06	100000	20	0.0216	53628	20501	23396	22436	0	0	0.002803353891685046
BTL-20921-NdnZ-0083	10000	1047	1e-06	1e-06	100000	20	0.1048	58625	13028	27559	24962	0	0	0.0005898339781546712
BTL-20921-NdnZ-0084	10000	1768	1e-06	1e-06	100000	20	0.1768	30669	13072	9377	14316	0	0	0.0037341521367170033
BTL-20921-NdnZ-0085	10000	861	1e-06	1e-06	100000	20	0.0862	16898	4978	6022	5771	0	0	0.0021506304335114144
BTL-20921-NdnZ-0086	10000	697	1e-06	1e-06	100000	20	0.0698	16495	5316	4918	8030	0	0	0.002976536277224801
BTL-20921-NdnZ-0087	10000	1062	1e-06	1e-06	100000	20	0.1062	86518	38084	17320	42457	0	0	0.004667302485705528
BTL-20921-NdnZ-0088	10000	516	1e-06	1e-06	100000	20	0.0517	91325	36285	39488	27080	0	0	0.07893394099833659
BTL-20921-NdnZ-0089	10000	992	1e-06	1e-06	100000	20	0.0993	91226	19585	36465	21576	0	0	0.004962354295145979
BTL-20921-NdnZ-0090	10000	1066	1e-06	1e-06	100000	20	0.1066	28785	7185	13709	7602	0	0	0.0041525763324880335
BTL-20921-NdnZ-0091	10000	617	1e-06	1e-06	100000	20	0.0617	4444	1332	1078	1763	0	0	0.0006529495440508649
BTL-20921-NdnZ-0092	10000	1632	1e-06	1e-06	100000	20	0.1633	2624	1045	1305	1088	0	0	0.001347290221983046
BTL-20921-NdnZ-0093	10000	1750	1e-06	1e-06	100000	20	0.1750	84943	28719	35303	30941	0	0	0.004896988266514742
BTL-20921-NdnZ-0094	10000	1150	1e-06	1e-06	100000	20	0.1150	5967	1657	1295	2457	0	0	0.004719405794180421
BTL-20921-NdnZ-0095	10000	1020	1e-06	1e-06	100000	20	0.1021	5670	1771	2088	1169	0	0	0.029153192710163072
BTL-20921-NdnZ-0096	10000	1702	1e-06	1e-06	100000	20	0.1703	37972	9541	13849	17328	0	0	0.0007240734050308774
BTL-20921-NdnZ-0097	10000	1200	1e-06	1e-06	100000	20	0.1200	86212	31598	33782	29101	0	0	0.03295217132158594
BTL-20921-NdnZ-0098	10000	1150	1e-06	1e-06	100000	20	0.1151	9902	2832	3422	4732	0	0	0.000592012802038517
BTL-20921-NdnZ-0099	10000	1183	1e-06	1e-06	100000	20	0.1184	7325	1792	2916	2555	0	0	0.004136060434538298
BTL-20921-NdnZ-0100	10000	815	1e-06	1e-06	100000	20	0.0816	52518	11733	23078	25794	0	0	0.002326557308833711
CST-20921-k6tT-0001	10000	10000	1e-06	1e-06	100000	20	1.0000	37018	12044	11933	14751	0	0	0.0017706383233838372
CST-20921-k6tT-0002	10000	10000	1e-06	1e-06	100000	20	1.0000	27170	6912	6706	5773	0	0	0.0022785379166911325
CST-20921-k6tT-0003	10000	10000	1e-06	1e-06	100000	20	1.0000	58880	12570	16784	12870	0	0	0.002313580389726128
CST-20921-k6tT-0004	10000	10000	1e-06	1e-06	100000	20	1.0000	62912	23200	29526	17430	0	0	0.001614152543172184
CST-20921-k6tT-0005	10000	10000	1e-06	1e-06	100000	20	1.0000	52524	20992	22928	23541	0	0	0.0021518866395232633
CST-20921-k6tT-0006	10000	10000	1e-06	1e-06	100000	20	1.0000	98646	26478	44927	46803	0	0	0.004159119620787348
CST-20921-k6tT-0007	10000	10000	1e-06	1e-06	100000	20	1.0000	27048	9094	5807	12991	0	0	0.004054478191176961
CST-20921-k6tT-0008	10000	10000	1e-06	1e-06	100000	20	1.0000	31073	6732	12980	15455	0	0	0.004368476670742702
CST-20921-k6tT-0009	10000	10000	1e-06	1e-06	100000	20	1.0000	94349	27241	38333	30494	0	0	0.004953971719802746
CST-20921-k6tT-0010	10000	10000	1e-06	1e-06	100000	20	1.0000	91113	18796	32732	27676	0	0	0.004168246450922572
CST-20921-k6tT-0011	10000	10000	1e-06	1e-06	100000	20	1.0000	89591	31901	21568	26853	0	0	0.004410665184039971
CST-20921-k6tT-0012	10000	10000	1e-06	1e-06	100000	20	1.0000	17003	5032	4950	6874	0	0	0.0035027751256366444
CST-20921-k6tT-0013	10000	10000	1e-06	1e-06	100000	20	1.0000	9904	2626	3818	3439	0	0	0.0024109055324690455
CST-20921-k6tT-0014	10000	10000	1e-06	1e-06	100000	20	1.0000	33463	7427	9491	11126	0	0	0.0024345396997688504
CST-20921-k6tT-0015	10000	10000	1e-06	1e-06	100000	20	1.0000	51029	17057	11822	24512	0	0	0.0028960325075359835
CST-20921-k6tT-0016	10000	10000	1e-06	1e-06	100000	20	1.0000	94490	45076	31144	29427	0	0	0.0038015738785913164
CST-20921-k6tT-0017	10000	10000	1e-06	1e-06	100000	20	1.0000	90822	18667	32084	32860	0	0	0.002116799552791354
CST-20921-k6tT-0018	10000	10000	1e-06	1e-06	100000	20	1.0000	83562	21856	30170	29034	0	0	0.00245517925715051
CST-20921-k6tT-0019	10000	10000	1e-06	1e-06	100000	20	1.0000	79850	33156	16141	18474	0	0	0.00423146140174897
CST-20921-k6tT-0020	10000	10000	1e-06	1e-06	100000	20	1.0000	63800	13196	16749	23158	0	0	0.0037356794900623895
CST-20921-k6tT-0021	10000	10000	1e-06	1e-06	100000	20	1.0000	14113	6808	3982	6703	0	0	0.004214216393508142
CST-20921-k6tT-0022	10000	10000	1e-06	1e-06	100000	20	1.0000	47162	18958	12505	13068	0	0	0.0030011322579347527
CST-20921-k6tT-0023	10000	10000	1e-06	1e-06	100000	20	1.0000	38560	9660	11819	9643	0	0	0.004643495999751476
CST-20921-k6tT-0024	10000	10000	1e-06	1e-06	100000	20	1.0000	80949	18444	39929	17726	0	0	0.0036270984169922927
CST-20921-k6tT-0025	10000	10000	1e-06	1e-06	100000	20	1.0000	56239	18599	14417	26375	0	0	0.0011172344530409454
CST-20921-k6tT-0026	10000	10000	1e-06	1e-06	100000	20	1.0000	29337	14127	11672	9805	0	0	0.003976133901601377
CST-20921-k6tT-0027	10000	10000	1e-06	1e-06	100000	20	1.0000	54138	24666	18678	18306	0	0	0.004907898082956488
CST-20921-k6tT-0028	10000	10000	1e-06	1e-06	100000	20	1.0000	57314	21034	22103	25985	0	0	0.0026901551559659043
CST-20921-k6tT-0029	10000	10000	1e-06	1e-06	100000	20	1.0000	29707	9757	7602	14362	0	0	0.0021703788938976266
CST-20921-k6tT-0030	10000	10000	1e-06	1e-06	100000	20	1.0000	83916	36927	37383	32439	0	0	0.0021711304409656345
CST-20921-k6tT-0031	10000	10000	1e-06	1e-06	100000	20	1.0000	68540	17190	17529	23536	0	0	0.0005821667707874009
CST-20921-k6tT-0032	10000	10000	1e-06	1e-06	100000	20	1.0000	14625	7268	4932	6560	0	0	0.0032856319074297674
CST-20921-k6tT-0033	10000	10000	1e-06	1e-06	100000	20	1.0000	21675	10141	9343	4831	0	0	0.0029707657362309093
CST-20921-k6tT-0034	10000	10000	1e-06	1e-06	100000	20	1.0000	84701	34151	39595	23142	0	0	0.0029032434570014478
CST-20921-k6tT-0035	10000	10000	1e-06	1e-06	100000	20	1.0000	86282	36643	24293	40108	0	0	0.002708221313384714
CST-20921-k6tT-0036	10000	10000	1e-06	1e-06	100000	20	1.0000	48225	17277	20163	11922	0	0	0.0035833824880444724
CST-20921-k6tT-0037	10000	10000	1e-06	1e-06	100000	20	1.0000	73342	30335	24012	30605	0	0	0.004647756074814069
CST-20921-k6tT-0038	10000	10000	1e-06	1e-06	100000	20	1.0000	25549	8082	6572	12715	0	0	0.003594649488269151
CST-20921-k6tT-0039	10000	10000	1e-06	1e-06	100000	20	1.0000	14166	3623	6129	4715	0	0	0.00240055978091962
CST-20921-k6tT-0040	10000	10000	1e-06	1e-06	100000	20	1.0000	17136	8388	4543	5626	0	0	0.0026698115004913934
CST-20921-k6tT-0041	10000	10000	1e-06	1e-06	100000	20	1.0000	87050	23237	26090	34258	0	0	0.0020964188187203893
CST-20921-k6tT-0042	10000	10000	1e-06	1e-06	100000	20	1.0000	71969	31740	16039	30685	0	0	0.004882290416247359
CST-20921-k6tT-0043	10000	10000	1e-06	1e-06	100000	20	1.0000	82079	17210	17560	25314	0	0	0.002351047839405352
CST-20921-k6tT-0044	10000	10000	1e-06	1e-06	100000	20	1.0000	60901	19172	28165	28958	0	0	0.001680362884581036
CST-20921-k6tT-0045	10000	10000	1e-06	1e-06	100000	20	1.0000	94666	38256	27467	27185	0	0	0.0029721112940784386
CST-20921-k6tT-0046	10000	10000	1e-06	1e-06	100000	20	1.0000	29707	8123	5947	11154	0	0	0.003233333735896255
CST-20921-k6tT-0047	10000	10000	1e-06	1e-06	100000	20	1.0000	40705	19524	10368	9869	0	0	0.004385869170159853
CST-20921-k6tT-0048	10000	10000	1e-06	1e-06	100000	20	1.0000	35967	8826	15383	17445	0	0	0.002020247959991125
CST-20921-k6tT-0049	10000	10000	1e-06	1e-06	100000	20	1.0000	25263	9012	7031	6928	0	0	0.0031845046009378445
CST-20921-k6tT-0050	10000	10000	1e-06	1e-06	100000	20	1.0000	91554	32045	24781	43739	0	0	0.004496071033959353
CST-20921-k6tT-0051	10000	10000	1e-06	1e-06	100000	20	1.0000	84105	28093	23710	41351	0	0	0.004746760833261583
CST-20921-k6tT-0052	10000	10000	1e-06	1e-06	100000	20	1.0000	29492	10760	6851	6166	0	0	0.0024084622038540874
CST-20921-k6tT-0053	10000	10000	1e-06	1e-06	100000	20	1.0000	34270	13439	8736	13773	0	0	0.004852295579489479
CST-20921-k6tT-0054	10000	10000	1e-06	1e-06	100000	20	1.0000	43940	9683	18420	12631	0	0	0.003441183360978738
CST-20921-k6tT-0055	10000	10000	1e-06	1e-06	100000	20	1.0000	22110	8326	5352	9108	0	0	0.0044044679027976045
CST-20921-k6tT-0056	10000	10000	1e-06	1e-06	100000	20	1.0000	50420	11907	17641	22512	0	0	0.004727917805167063
CST-20921-k6tT-0057	10000	10000	1e-06	1e-06	100000	20	1.0000	88107	23916	33416	37209	0	0	0.002937836473596581
CST-20921-k6tT-0058	10000	10000	1e-06	1e-06	100000	20	1.0000	76603	17771	27112	23097	0	0	0.00422375191017754
CST-20921-k6tT-0059	10000	10000	1e-06	1e-06	100000	20	1.0000	67193	18910	24610	19050	0	0	0.00332811952644038
CST-20921-k6tT-0060	10000	10000	1e-06	1e-06	100000	20	1.0000	28499	10422	12850	7740	0	0	0.001980596487045449
CST-20921-k6tT-0061	10000	10000	1e-06	1e-06	100000	20	1.0000	13333	5076	2854	3145	0	0	0.0035226024379815756
CST-20921-k6tT-0062	10000	10000	1e-06	1e-06	100000	20	1.0000	86257	36336	42850	18400	0	0	0.0045094923812298545
CST-20921-k6tT-0063	10000	10000	1e-06	1e-06	100000	20	1.0000	63638	13515	15922	13826	0	0	0.004126648471900763
CST-20921-k6tT-0064	10000	10000	1e-06	1e-06	100000	20	1.0000	44316	21343	9351	21505	0	0	0.0047825148976407906
CST-20921-k6tT-0065	10000	10000	1e-06	1e-06	100000	20	1.0000	35129	7215	10963	13170	0	0	0.0008372644266108682
CST-20921-k6tT-0066	10000	10000	1e-06	1e-06	100000	20	1.0000	30241	11523	11348	8798	0	0	0.004866736616481385
CST-20921-k6tT-0067	10000	10000	1e-06	1e-06	100000	20	1.0000	88439	27204	37678	18793	0	0	0.0024446901551027525
CST-20921-k6tT-0068	10000	10000	1e-06	1e-06	100000	20	1.0000	50917	14950	12881	21105	0	0	0.004549328193195127
CST-20921-k6tT-0069	10000	10000	1e-06	1e-06	100000	20	1.0000	44394	19626	21037	12346	0	0	0.002065164205319359
CST-20921-k6tT-0070	10000	10000	1e-06	1e-06	100000	20	1.0000	95072	23289	23202	40453	0	0	0.0033343029751099237
CST-20921-k6tT-0071	10000	10000	1e-06	1e-06	100000	20	1.0000	56009	22992	11751	14032	0	0	0.0014128061237595087
CST-20921-k6tT-0072	10000	10000	1e-06	1e-06	100000	20	1.0000	73297	36347	24290	30390	0	0	0.0006067053298565376
CST-20921-k6tT-0073	10000	10000	1e-06	1e-06	100000	20	1.0000	89994	23711	30476	36672	0	0	0.0043406722415260685
CST-20921-k6tT-0074	10000	10000	1e-06	1e-06	100000	20	1.0000	26387	6887	10932	6762	0	0	0.001621667094746597
CST-20921-k6tT-0075	10000	10000	1e-06	1e-06	100000	20	1.0000	36824	11827	12297	8452	0	0	0.0038814706187507014
CST-20921-k6tT-0076	10000	10000	1e-06	1e-06	100000	20	1.0000	93165	41346	42529	36303	0	0	0.0025500162521992597
CST-20921-k6tT-0077	10000	10000	1e-06	1e-06	100000	20	1.0000	95962	25087	23905	43471	0	0	0.001446036937563773
CST-20921-k6tT-0078	10000	10000	1e-06	1e-06	100000	20	1.0000	67711	24100	18089	25266	0	0	0.00492755325170128
CST-20921-k6tT-0079	10000	10000	1e-06	1e-06	100000	20	1.0000	46241	19345	14380	14956	0	0	0.0016419041411333704
CST-20921-k6tT-0080	10000	10000	1e-06	1e-06	100000	20	1.0000	17590	6298	6389	8490	0	0	0.003154871041555213
CST-20921-k6tT-0081	10000	10000	1e-06	1e-06	100000	20	1.0000	69561	30557	24126	34455	0	0	0.003517582077869429
CST-20921-k6tT-0082	10000	10000	1e-06	1e-06	100000	20	1.0000	12895	3956	5717	3491	0	0	0.0041247742173408965
CST-20921-k6tT-0083	10000	10000	1e-06	1e-06	100000	20	1.0000	84659	41761	18004	19191	0	0	0.0040997439562360655
CST-20921-k6tT-0084	10000	10000	1e-06	1e-06	100000	20	1.0000	46362	20669	20231	17526	0	0	0.003505615398775403
CST-20921-k6tT-0085	10000	10000	1e-06	1e-06	100000	20	1.0000	81078	22135	38552	21071	0	0	0.0031879669778275806
CST-20921-k6tT-0086	10000	10000	1e-06	1e-06	100000	20	1.0000	8955	3833	3392	3846	0	0	0.0021135572682890198
CST-20921-k6tT-0087	10000	10000	1e-06	1e-06	100000	20	1.0000	27566	6491	7644	12961	0	0	0.003886748425257228
CST-20921-k6tT-0088	10000	10000	1e-06	1e-06	100000	20	1.0000	94556	42296	28832	36236	0	0	0.004656314793059623
CST-20921-k6tT-0089	10000	10000	1e-06	1e-06	100000	20	1.0000	43555	11542	15453	9344	0	0	0.0048482168847937684
CST-20921-k6tT-0090	10000	10000	1e-06	1e-06	100000	20	1.0000	38204	15467	10775	14151	0	0	0.003036204561112711
CST-20921-k6tT-0091	10000	10000	1e-06	1e-06	100000	20	1.0000	26074	11565	8674	8709	0	0	0.0018504605078878697
CST-20921-k6tT-0092	10000	10000	1e-06	1e-06	100000	20	1.0000	30599	10969	8473	10701	0	0	0.0023531309387833277
CST-20921-k6tT-0093	10000	10000	1e-06	1e-06	100000	20	1.0000	14997	6926	5093	3457	0	0	0.004556732555856953
CST-20921-k6tT-0094	10000	10000	1e-06	1e-06	100000	20	1.0000	79423	37235	19534	18488	0	0	0.0031999282777342604
CST-20921-k6tT-0095	10000	10000	1e-06	1e-06	100000	20	1.0000	95511	19806	39949	21292	0	0	0.002343389811638177
CST-20921-k6tT-0096	10000	10000	1e-06	1e-06	100000	20	1.0000	51324	18078	15871	21655	0	0	0.001662362137142943
CST-20921-k6tT-0097	10000	10000	1e-06	1e-06	100000	20	1.0000	66986	29171	31290	20484	0	0	0.0039712131567369215
CST-20921-k6tT-0098	10000	10000	1e-06	1e-06	100000	20	1.0000	78250	37879	33718	30879	0	0	0.0037120282155510475
CST-20921-k6tT-0099	10000	10000	1e-06	1e-06	100000	20	1.0000	78904	27137	22345	28787	0	0	0.001510640303781523
CST-20921-k6tT-0100	10000	10000	1e-06	1e-06	100000	20	1.0000	78688	17350	20095	30719	0	0	0.0023494185819333876
EXP-20921-sJpP-0001	221	10000	1e-06	1e-06	100000	20	45.1584	102	36	33	50	0	0	0.15815268455345635
EXP-20921-sJpP-0002	1276	10000	1e-06	1e-06	100000	20	7.8328	6997	1742	2971	3243	0	0	0.02219228513500821
EXP-20921-sJpP-0003	368	10000	1e-06	1e-06	100000	20	27.1700	447	89	94	207	0	0	0.13571824088397294
EXP-20921-sJpP-0004	717	10000	1e-06	1e-06	100000	20	13.9302	4735	990	1081	1492	0	0	0.03793714157849633
EXP-20921-sJpP-0005	1174	10000	1e-06	1e-06	100000	20	8.5139	8584	1773	2592	2495	0	0	0.006136607140354642
EXP-20921-sJpP-0006	1829	10000	1e-06	1e-06	100000	20	5.4649	11261	4261	4375	4456	0	0	0.01701884120639709
EXP-20921-sJpP-0007	1435	10000	1e-06	1e-06	100000	20	6.9660	2648	759	1187	1035	0	0	0.02519152090576649
EXP-20921-sJpP-0008	1805	10000	1e-06	1e-06	100000	20	5.5395	7738	3318	1727	2160	0	0	0.004470233530969604
EXP-20921-sJpP-0009	1446	10000	1e-06	1e-06	100000	20	6.9129	6704	2208	1696	2296	0	0	0.004132465285672282
